genome.genome_id	feature.patric_id	feature.aa_sequence_md5
1313.13767	fig|1313.13767.repeat_unit.59	
1313.13767	fig|1313.13767.repeat_unit.255	
1313.13767	fig|1313.13767.repeat_unit.110	
1313.13767	fig|1313.13767.peg.1646	3af0401b06ed734a7838d24e36c3a2b5
1313.13767	fig|1313.13767.peg.187	66d5d76d4bc46ab13e97acf202301aa4
1313.13767	fig|1313.13767.peg.1853	f4c61733b99d840d039a026c166404f4
1313.13767	fig|1313.13767.repeat_unit.528	
1313.13767	fig|1313.13767.peg.320	0c66b9652714be4364ea3a73b902b68b
1313.13767	fig|1313.13767.peg.1885	4e8f7b9643fa942f07900970bbb318e4
1313.13767	fig|1313.13767.repeat.209	
1313.13767	fig|1313.13767.peg.2125	375d440179c35a028f9c5bff046f2b77
1313.13767	fig|1313.13767.repeat.242	
1313.13767	fig|1313.13767.peg.1657	5cf9725676b77c9c7a3c5b08308fa0c6
1313.13767	fig|1313.13767.repeat_unit.566	
1313.13767	fig|1313.13767.peg.104	9498fd65ca3955328c1e61e030d8e68f
1313.13767	fig|1313.13767.peg.1163	41f9bef20b66dd9d5ed431e83515fb3f
1313.13767	fig|1313.13767.repeat_unit.475	
1313.13767	fig|1313.13767.repeat.171	
1313.13767	fig|1313.13767.peg.2017	3e0a8457f1763eb4b1ddc1a14d8e0eab
1313.13767	fig|1313.13767.peg.366	f5bf25b75c520615f2f237d65bc451d5
1313.13767	fig|1313.13767.peg.1070	35bd21bcabb84a4e513610ac23fe1faa
1313.13767	fig|1313.13767.repeat_unit.592	
1313.13767	fig|1313.13767.repeat_unit.276	
1313.13767	fig|1313.13767.repeat.193	
1313.13767	fig|1313.13767.peg.992	9388cecaa3650a17cef776039588fac6
1313.13767	fig|1313.13767.peg.2068	b773e11355be4dc99e656a8738a46b85
1313.13767	fig|1313.13767.repeat.190	
1313.13767	fig|1313.13767.peg.508	419d41fedec7136ea7f1e3ecf23728c2
1313.13767	fig|1313.13767.peg.728	9793f5f9374bff4e5a40ddee4784a7d0
1313.13767	fig|1313.13767.peg.2012	91e8003c917daa8f03d60f605229d384
1313.13767	fig|1313.13767.peg.1306	0007c0e8723384b66f266a60ea8a0219
1313.13767	fig|1313.13767.repeat_unit.261	
1313.13767	fig|1313.13767.peg.359	4d35595305c95189312cd3a3763183d3
1313.13767	fig|1313.13767.peg.797	71a75fbeceb3ccd0821d3c3bd77887c8
1313.13767	fig|1313.13767.peg.297	a958aa6ede0a11b6a02766c39bf1de2b
1313.13767	fig|1313.13767.repeat.32	
1313.13767	fig|1313.13767.repeat_unit.506	
1313.13767	fig|1313.13767.repeat_unit.466	
1313.13767	fig|1313.13767.repeat_unit.378	
1313.13767	fig|1313.13767.repeat.34	
1313.13767	fig|1313.13767.repeat.97	
1313.13767	fig|1313.13767.repeat_unit.568	
1313.13767	fig|1313.13767.peg.804	585a5644a2a931dfe8f3e4cac505e106
1313.13767	fig|1313.13767.peg.1382	d77d87139a58650fb0b0a68a3d3f72b6
1313.13767	fig|1313.13767.repeat.136	
1313.13767	fig|1313.13767.peg.1245	91d66950aaf8e6a750a9100aa8e0aa37
1313.13767	fig|1313.13767.repeat_unit.403	
1313.13767	fig|1313.13767.repeat.7	
1313.13767	fig|1313.13767.repeat_unit.408	
1313.13767	fig|1313.13767.peg.2157	7df5a6c7be0aec8603e434c592d24741
1313.13767	fig|1313.13767.repeat_unit.460	
1313.13767	fig|1313.13767.peg.2104	f8e04c1692003c7b3b7376906a7d1a74
1313.13767	fig|1313.13767.repeat_unit.270	
1313.13767	fig|1313.13767.repeat_unit.179	
1313.13767	fig|1313.13767.repeat.77	
1313.13767	fig|1313.13767.peg.553	067429c859f8b6f92ac60726c34f1930
1313.13767	fig|1313.13767.peg.1584	74983a801a448c264bb6221a418baf88
1313.13767	fig|1313.13767.peg.1270	55e76e0d04c9a072958dfd1156ed451d
1313.13767	fig|1313.13767.repeat_unit.354	
1313.13767	fig|1313.13767.repeat_unit.415	
1313.13767	fig|1313.13767.repeat_unit.197	
1313.13767	fig|1313.13767.repeat.129	
1313.13767	fig|1313.13767.peg.54	4d9f8bc2a13b622d0cebc5b3c6247848
1313.13767	fig|1313.13767.peg.1983	bbb07fdc0068bb1dd74ce76cfbe874b0
1313.13767	fig|1313.13767.repeat.159	
1313.13767	fig|1313.13767.peg.2116	6c0c4b1a35b4eed3984a0a0cde7d62c9
1313.13767	fig|1313.13767.peg.11	473fdda658a4c476f2d6f89c16581f64
1313.13767	fig|1313.13767.peg.1136	fd40d7d9551499a5c4f653b7430188d2
1313.13767	fig|1313.13767.peg.966	ed34213adcabee7d1f436f0c128d59db
1313.13767	fig|1313.13767.peg.1022	cb3c3cfe9f1d5f32d1ca9395963b1a15
1313.13767	fig|1313.13767.peg.1971	98bc0368bbcc712d5b0fc25f705b94e2
1313.13767	fig|1313.13767.peg.637	b74f5b34caf4ec2345df8ba8484e0fa1
1313.13767	fig|1313.13767.repeat.26	
1313.13767	fig|1313.13767.peg.871	f07693a764f0c209b93c4476c5f5f7af
1313.13767	fig|1313.13767.peg.65	9549493f8e0e56dc0c2d43818a90962d
1313.13767	fig|1313.13767.peg.475	a9e486808097a0ac1803b3d53b71d2cf
1313.13767	fig|1313.13767.repeat.183	
1313.13767	fig|1313.13767.peg.687	d052c7004750a69a8e9cbb0f73b932f3
1313.13767	fig|1313.13767.peg.2175	66cb0099988ae00d4933d155018e5730
1313.13767	fig|1313.13767.repeat_unit.82	
1313.13767	fig|1313.13767.repeat_unit.368	
1313.13767	fig|1313.13767.peg.1278	90cd9f760df36a707ad2bc7859eabf46
1313.13767	fig|1313.13767.peg.1784	70809acc6a08a2b54aff6b6675f76169
1313.13767	fig|1313.13767.peg.2073	a40bf7a7e45c5a896ba8a5aa5b521503
1313.13767	fig|1313.13767.peg.855	c177d523e2b356e113fbeda31dbff4cb
1313.13767	fig|1313.13767.peg.1978	d03ed08a7dfaf9ac11abfb7e3f032b56
1313.13767	fig|1313.13767.repeat_unit.469	
1313.13767	fig|1313.13767.peg.738	ba34df4d63b3b6b9d63e5a204b7eea2a
1313.13767	fig|1313.13767.repeat_unit.358	
1313.13767	fig|1313.13767.repeat_unit.356	
1313.13767	fig|1313.13767.peg.648	40150f0b3ffc91951d438be49cba51c6
1313.13767	fig|1313.13767.peg.983	ca8ae8e9c61def4b07a8ce6d5d16e18c
1313.13767	fig|1313.13767.peg.1893	c56ca8a960deb5eb3be1c42115e603b6
1313.13767	fig|1313.13767.peg.2130	42b3a97c9af40b22726553e7b8e8f3b4
1313.13767	fig|1313.13767.repeat_unit.201	
1313.13767	fig|1313.13767.repeat.238	
1313.13767	fig|1313.13767.repeat_unit.360	
1313.13767	fig|1313.13767.repeat_unit.290	
1313.13767	fig|1313.13767.peg.2140	959407ed991a6d753c8255250bfcfc38
1313.13767	fig|1313.13767.peg.112	c8e66edb83e6f89e8fa3b5902b5812b0
1313.13767	fig|1313.13767.peg.365	91a6a56b048a6e7a8de9d397f34f983c
1313.13767	fig|1313.13767.peg.130	7cd1e870827609202bad4d5916782f63
1313.13767	fig|1313.13767.peg.460	9a093e310c4dceb559a403b6ae7fa8fa
1313.13767	fig|1313.13767.peg.1684	973a1ba17214880f845ec7de941973f5
1313.13767	fig|1313.13767.peg.920	8534670bb65ea08e6d81cb41539dd332
1313.13767	fig|1313.13767.peg.697	bfa78a4480f6809d382f0db9499f7a1e
1313.13767	fig|1313.13767.repeat.94	
1313.13767	fig|1313.13767.peg.2029	acd1632a2ea7197e1e7dfea5ed13c624
1313.13767	fig|1313.13767.peg.1394	77ba989a86277b5e6367a256a9f37568
1313.13767	fig|1313.13767.peg.4	17a41f1cc9214a418c0ad61aa1f7576a
1313.13767	fig|1313.13767.peg.1580	0c4986ee423c484fa712ede54c3cabf3
1313.13767	fig|1313.13767.peg.1692	ce1f1adc6d3d51910f95e4a490f6a40e
1313.13767	fig|1313.13767.peg.537	45e97f711bd348ef14a612f682d96f2d
1313.13767	fig|1313.13767.peg.1852	103f5587306dff1c0d669f0306c3cc13
1313.13767	fig|1313.13767.peg.2231	2d5eea993a9ed49fb59e823f7604d1eb
1313.13767	fig|1313.13767.peg.2180	1db656e1f7b3fb90985612713133e266
1313.13767	fig|1313.13767.peg.731	536145106baabdfe027f4f9d02c0ea3d
1313.13767	fig|1313.13767.peg.1948	c3e591962c5c8006908e7cd8011f5253
1313.13767	fig|1313.13767.peg.1076	f4244cbdd99ed28e3d16bbc13e5318d2
1313.13767	fig|1313.13767.peg.624	d0a9859f0b7157bfc08f673ef7bb36fb
1313.13767	fig|1313.13767.peg.755	e68845e49a0f8889cd9ac8364ab83848
1313.13767	fig|1313.13767.peg.604	17e2f7f509c24fc1226a11fc53a63371
1313.13767	fig|1313.13767.peg.1882	9a5a6e5124a300db6f0a7e5736e6b3db
1313.13767	fig|1313.13767.peg.44	8854f760c328212195066e9d3ba838f2
1313.13767	fig|1313.13767.peg.944	8d74fa387db0902bd516b21481236b2b
1313.13767	fig|1313.13767.peg.1308	1c6cf600a2e2a29e2c010544ba2c767b
1313.13767	fig|1313.13767.peg.1461	9e74917ebfc2cbaf8a2c70c09d6a94da
1313.13767	fig|1313.13767.peg.1479	9ee60a2d05f33796bc3988728828c90d
1313.13767	fig|1313.13767.repeat_unit.400	
1313.13767	fig|1313.13767.peg.2028	07e3a9270931cf60a22c4cb96b9fd0af
1313.13767	fig|1313.13767.peg.1470	93c85f6df3879291a1abfec09809bdf9
1313.13767	fig|1313.13767.peg.485	871a9d79b20e808591c935ed221e4929
1313.13767	fig|1313.13767.repeat_unit.177	
1313.13767	fig|1313.13767.peg.162	04ec9f00ed6e1aa2fe576bf384eae82e
1313.13767	fig|1313.13767.peg.1433	bbe86b4ae5e146adc7d9d113569966a0
1313.13767	fig|1313.13767.peg.982	f98348f91bb0b040ce9b0d3fa47a6158
1313.13767	fig|1313.13767.repeat.121	
1313.13767	fig|1313.13767.peg.46	7bf04c2a8285a77065b34358b0fc1390
1313.13767	fig|1313.13767.peg.490	214aafc78f45b3680d10839dcfa1fb5d
1313.13767	fig|1313.13767.peg.993	8f33e4497b4e724ba891ec7c44c58168
1313.13767	fig|1313.13767.peg.1275	7c442999014278428d9d321a8e970475
1313.13767	fig|1313.13767.peg.837	6e8076e859bd430933f797e939a135a5
1313.13767	fig|1313.13767.peg.393	6e326fcb435150c67466c77c0384f89a
1313.13767	fig|1313.13767.assembly_gap.7	
1313.13767	fig|1313.13767.peg.1677	9bd735c6bdd40305acad8d9cc83dbeab
1313.13767	fig|1313.13767.peg.556	a0548eec1563a12a3bdf4841d15ef6c3
1313.13767	fig|1313.13767.peg.305	913d6297b39dd919143cb7f1d591349b
1313.13767	fig|1313.13767.peg.1788	8137a5db7385c79bb99c3bdb13d311e3
1313.13767	fig|1313.13767.repeat_unit.328	
1313.13767	fig|1313.13767.peg.345	761a05c5153c4cb932bf6ede856df5da
1313.13767	fig|1313.13767.repeat.112	
1313.13767	fig|1313.13767.peg.1774	3f07e4e7a95e7527a03a6b49e8d0c2cc
1313.13767	fig|1313.13767.peg.1343	a235d0d649e2ed70ff58b4cd18ba6af4
1313.13767	fig|1313.13767.repeat_unit.231	
1313.13767	fig|1313.13767.peg.247	332001b212f93f7e52b67bd0c50b9a84
1313.13767	fig|1313.13767.repeat_unit.122	
1313.13767	fig|1313.13767.peg.1727	623bdfe4d6a030c4fe47771e7caa1a0f
1313.13767	fig|1313.13767.peg.482	8896910db5d2e52eb62baa50e2691619
1313.13767	fig|1313.13767.peg.1762	29bc81d5c36cca9568a14c88c796d1cc
1313.13767	fig|1313.13767.peg.346	023b75eca8ae2df9f5c0bf9779822f75
1313.13767	fig|1313.13767.peg.1710	23c099f9eac4cd96c03d0f3465fc99b3
1313.13767	fig|1313.13767.peg.539	487e0267e9b1136897c91916af038921
1313.13767	fig|1313.13767.peg.1105	0c09d4c9056a0c502958d8908dba111c
1313.13767	fig|1313.13767.peg.500	07ae33eaa81662264f0beeea05271c18
1313.13767	fig|1313.13767.peg.1766	f6440c652280f7e8a1117091ffdf1d0f
1313.13767	fig|1313.13767.repeat.86	
1313.13767	fig|1313.13767.peg.2235	ea4dc9715879449c65c35354d75ec76e
1313.13767	fig|1313.13767.repeat_unit.431	
1313.13767	fig|1313.13767.repeat.243	
1313.13767	fig|1313.13767.peg.1759	ec52bac2c7d608412eaa79f5d0bdbe15
1313.13767	fig|1313.13767.peg.1065	dcc9a01a46dcdcd7dcb862ddc7ded3df
1313.13767	fig|1313.13767.peg.1938	7359df39538b668ccbc2e8fc152ba6bc
1313.13767	fig|1313.13767.peg.56	8a2986544778b21eba8da4fcf934cb79
1313.13767	fig|1313.13767.repeat.173	
1313.13767	fig|1313.13767.repeat_unit.280	
1313.13767	fig|1313.13767.peg.87	4b42e53826c9ad4ff0221bfa84e8b2e3
1313.13767	fig|1313.13767.peg.908	848906c0f978eacf67537e4e464cad29
1313.13767	fig|1313.13767.peg.1020	dd08fe9bea6d22e116913682bc606a99
1313.13767	fig|1313.13767.repeat_unit.461	
1313.13767	fig|1313.13767.peg.489	13fe39c6ca6eed091b23295722de54da
1313.13767	fig|1313.13767.repeat.269	
1313.13767	fig|1313.13767.peg.386	6762e57a99db25921767e6053a29a137
1313.13767	fig|1313.13767.peg.1808	e9853fa67cbcf7d7fb33d7fe2a7d58e9
1313.13767	fig|1313.13767.peg.776	f873871b05b5174b43dfd07ac639dd60
1313.13767	fig|1313.13767.peg.1311	f27aea1e479e3f07bd44de522c175bcc
1313.13767	fig|1313.13767.repeat_unit.445	
1313.13767	fig|1313.13767.peg.1944	9aebc2c694e10e13d25d3342c8ca639c
1313.13767	fig|1313.13767.peg.581	5fbbd7aa5f59f753dc9806012b6db983
1313.13767	fig|1313.13767.peg.259	ce035711cbca693c1728681a6a6f54ab
1313.13767	fig|1313.13767.peg.1661	cb7ae332311047d6ab2f42d919084493
1313.13767	fig|1313.13767.repeat.8	
1313.13767	fig|1313.13767.peg.651	47aea3fca04a6e8d082f75f504b73c79
1313.13767	fig|1313.13767.peg.319	f7601799965009a57f54296c5f5a5025
1313.13767	fig|1313.13767.peg.2197	def14a762454b1d4bd6e9a0f8061314d
1313.13767	fig|1313.13767.peg.1519	9f017cb79001bb19498e5afe2cab385c
1313.13767	fig|1313.13767.peg.1656	bc62b3ecb145bd8f1c060f27ac8d3863
1313.13767	fig|1313.13767.repeat_unit.483	
1313.13767	fig|1313.13767.peg.1748	31df070fc6035408d7185c5e101c8fcf
1313.13767	fig|1313.13767.peg.70	bfa576d4e52a78c2d35358ec9cc5bb60
1313.13767	fig|1313.13767.peg.468	516f6bfe2b2197f6e8446fd9d81bd66c
1313.13767	fig|1313.13767.peg.1468	443166590c3981f287bca9837d936ed5
1313.13767	fig|1313.13767.peg.1530	1ae4218c9a910c42aa064701506ff2d0
1313.13767	fig|1313.13767.peg.431	1a76e5567888340ad0e39538a22f983f
1313.13767	fig|1313.13767.repeat.50	
1313.13767	fig|1313.13767.peg.1140	0201be9f806701347fcd177598106bab
1313.13767	fig|1313.13767.peg.764	40b29f0f8ec298683ba63424e9332c40
1313.13767	fig|1313.13767.peg.817	6f6dc08c1e116fafe14b5a350339725e
1313.13767	fig|1313.13767.repeat.10	
1313.13767	fig|1313.13767.repeat_unit.603	
1313.13767	fig|1313.13767.repeat_unit.409	
1313.13767	fig|1313.13767.peg.379	f82fa5700dc367901b855bfcecb82e6c
1313.13767	fig|1313.13767.repeat_unit.504	
1313.13767	fig|1313.13767.rna.33	
1313.13767	fig|1313.13767.repeat_unit.463	
1313.13767	fig|1313.13767.peg.451	6f13d9a429e43877933dd40ef234565a
1313.13767	fig|1313.13767.peg.1912	c146512b04df59222a3c6db86b661400
1313.13767	fig|1313.13767.peg.198	2474c1e32d30c1869140eb6d1f16b70e
1313.13767	fig|1313.13767.peg.189	5d939995770cc3ff8eb2fa6caa7e3346
1313.13767	fig|1313.13767.peg.1839	c95e98a01efa5f71176cf74d192d2d29
1313.13767	fig|1313.13767.peg.1324	cd7815922778bb0075553682a144722f
1313.13767	fig|1313.13767.peg.1238	f2d30e554cf9ec46c68c10007bc7226f
1313.13767	fig|1313.13767.peg.1867	e07d945c193293ebda51479595212509
1313.13767	fig|1313.13767.repeat_unit.47	
1313.13767	fig|1313.13767.peg.1260	feaf3fcfad6831ab7d1dfc96274b8a81
1313.13767	fig|1313.13767.repeat_unit.237	
1313.13767	fig|1313.13767.peg.564	9c64ef6ceabf3f0244df4b01cc0e94a9
1313.13767	fig|1313.13767.peg.1498	29736ad7a401c619ba883969ed7fa604
1313.13767	fig|1313.13767.peg.2014	4a14f6678eb51416f13df4932f32c97c
1313.13767	fig|1313.13767.peg.625	596545d4afa11524a52fc42e449e88cc
1313.13767	fig|1313.13767.peg.1476	3a114961c63c64737bd2e0fd08d27c48
1313.13767	fig|1313.13767.peg.1655	01a55763ae08e4f2a738871ab6a7d55b
1313.13767	fig|1313.13767.peg.1749	ca396edd34014a6a93fbf3abb4a7b17e
1313.13767	fig|1313.13767.repeat_unit.401	
1313.13767	fig|1313.13767.peg.52	6f6279ff4474cef8a76f668f3229281f
1313.13767	fig|1313.13767.peg.956	aa61d6c74e940f6e065da587f13e21f2
1313.13767	fig|1313.13767.peg.1720	dd7dc040d4caca616edf6c35679e7e51
1313.13767	fig|1313.13767.peg.834	ca9442369f6a5ea91f29f390a0289aa1
1313.13767	fig|1313.13767.repeat.72	
1313.13767	fig|1313.13767.peg.1622	ea99995e4ec9e5e6c36a52c5b4b68679
1313.13767	fig|1313.13767.peg.1017	91144a5747b1424ff691a043fd7ba3d9
1313.13767	fig|1313.13767.repeat.201	
1313.13767	fig|1313.13767.peg.1464	d31910c89f65be70674977c81f0aadcf
1313.13767	fig|1313.13767.peg.522	bcb0372a98cf3eb539a433954152200f
1313.13767	fig|1313.13767.peg.1823	fd1cfbd572ebbd8fd2c0d2b16d1a0f37
1313.13767	fig|1313.13767.peg.1450	6a222e392fb7dea9db097a9537a120cb
1313.13767	fig|1313.13767.repeat_unit.17	
1313.13767	fig|1313.13767.peg.1642	80ae3a5326f71c5724165cc60f471619
1313.13767	fig|1313.13767.peg.354	35091d3484c4835eeac154acc7e4ceb8
1313.13767	fig|1313.13767.peg.888	0220a275687143755006ead2af68ced7
1313.13767	fig|1313.13767.peg.619	be2f5bd8fac5905c4d53cfcafbeda435
1313.13767	fig|1313.13767.peg.1463	fbc653c048ba54ce1ff436bdcb05056a
1313.13767	fig|1313.13767.peg.1457	05abd1a05d02e6fc6eee1f3515f3056e
1313.13767	fig|1313.13767.repeat_unit.150	
1313.13767	fig|1313.13767.peg.1667	b81eef7675a2d48cd7514d8a87c80ae9
1313.13767	fig|1313.13767.repeat_unit.439	
1313.13767	fig|1313.13767.peg.120	db6038824d094f9c8bf23b4bc84206e0
1313.13767	fig|1313.13767.peg.1891	894d01d9cdfdc2c19ad8110f48fa5497
1313.13767	fig|1313.13767.peg.34	d6f70459f7d902d34d8bd47551291fa4
1313.13767	fig|1313.13767.peg.1493	0d656104ead98dd30234ab27025252eb
1313.13767	fig|1313.13767.repeat_unit.303	
1313.13767	fig|1313.13767.repeat_unit.332	
1313.13767	fig|1313.13767.repeat_unit.279	
1313.13767	fig|1313.13767.peg.976	a47372a9edd9b4fd0f88e7a4ec721d87
1313.13767	fig|1313.13767.peg.627	34d3a4bbc2cb7d712382435b104210cb
1313.13767	fig|1313.13767.peg.2164	0c1a6ea806c42e58059322e01efb4f20
1313.13767	fig|1313.13767.peg.2173	e40c6775b185ab5b3afca57282e2a414
1313.13767	fig|1313.13767.peg.2083	56311f0ebb6b93463d91ff774affb7fc
1313.13767	fig|1313.13767.peg.166	3e360225cabbd7a44654dbc248396b7e
1313.13767	fig|1313.13767.peg.835	30beb91d8ac01bd4bdb8daa598b79f42
1313.13767	fig|1313.13767.peg.1699	28a495426826a037b10cd1fd6ea4273f
1313.13767	fig|1313.13767.repeat_unit.218	
1313.13767	fig|1313.13767.peg.1197	9be53c1ddec17a4666341b62147fefef
1313.13767	fig|1313.13767.peg.1171	6e6e7b42b73cd5559db9e2a7fdb0343e
1313.13767	fig|1313.13767.repeat_unit.104	
1313.13767	fig|1313.13767.repeat_unit.583	
1313.13767	fig|1313.13767.peg.520	5911e8c5be592fa20317b6121417d2d7
1313.13767	fig|1313.13767.repeat_unit.111	
1313.13767	fig|1313.13767.repeat_unit.195	
1313.13767	fig|1313.13767.peg.43	cd25757fe1959b9d8daa963dc4572ddb
1313.13767	fig|1313.13767.repeat.254	
1313.13767	fig|1313.13767.repeat_unit.588	
1313.13767	fig|1313.13767.peg.1178	9dc9098c18c38a681ad813981fa29df9
1313.13767	fig|1313.13767.peg.1559	336912b6e128a4e990016d0166c9e1f6
1313.13767	fig|1313.13767.peg.823	51a388b17213e235c1c981427c5c309f
1313.13767	fig|1313.13767.rna.31	
1313.13767	fig|1313.13767.repeat_unit.208	
1313.13767	fig|1313.13767.peg.788	dc94ecda1284b74b476a057b0ba3dc3c
1313.13767	fig|1313.13767.peg.1896	0a6de1c4aca14f7f56b93fa5c97eab38
1313.13767	fig|1313.13767.repeat_unit.550	
1313.13767	fig|1313.13767.peg.1665	4d62bf27635ae38f4c18d47044780592
1313.13767	fig|1313.13767.repeat_unit.211	
1313.13767	fig|1313.13767.repeat.44	
1313.13767	fig|1313.13767.peg.1269	fc529ec78f5537bfe1c3d947e5542920
1313.13767	fig|1313.13767.peg.1403	322e5e18aaf902ab982bcbcffda43455
1313.13767	fig|1313.13767.peg.653	f8845dd840e4612d690460fcd5dd018a
1313.13767	fig|1313.13767.repeat_unit.502	
1313.13767	fig|1313.13767.repeat_unit.105	
1313.13767	fig|1313.13767.repeat_unit.160	
1313.13767	fig|1313.13767.peg.1521	22dd0df94b1eb86c37fab3d1f4732960
1313.13767	fig|1313.13767.peg.1335	dd8420d7f8be2675a6b32987ebf37448
1313.13767	fig|1313.13767.peg.1651	1de16e003bfd13c87c3830a31f46390a
1313.13767	fig|1313.13767.peg.1363	ba61faa2eeee1a3ec304988327efae1e
1313.13767	fig|1313.13767.peg.474	5b10fff3000c708784f95e30ffeec186
1313.13767	fig|1313.13767.repeat.6	
1313.13767	fig|1313.13767.repeat_unit.302	
1313.13767	fig|1313.13767.repeat_unit.46	
1313.13767	fig|1313.13767.peg.424	01154186ebe1b667f3693ea8f80386b4
1313.13767	fig|1313.13767.repeat_unit.184	
1313.13767	fig|1313.13767.repeat_unit.544	
1313.13767	fig|1313.13767.rna.32	
1313.13767	fig|1313.13767.peg.14	41db8e2be2ead5d2f9872025ffa3676b
1313.13767	fig|1313.13767.peg.1706	09e472964061fe63923ff7350f15d6e3
1313.13767	fig|1313.13767.rna.46	
1313.13767	fig|1313.13767.repeat.245	
1313.13767	fig|1313.13767.peg.2080	c5a6c4a963cbbbc1607767de71959adf
1313.13767	fig|1313.13767.repeat_unit.630	
1313.13767	fig|1313.13767.peg.818	1fb7cb84c01d201f0c8412bc46b5dcd4
1313.13767	fig|1313.13767.peg.1225	bd92c3362aec06fea890905e74987d81
1313.13767	fig|1313.13767.peg.1117	b6a37a27973c961d5a5bfb16443883dd
1313.13767	fig|1313.13767.peg.206	24b4bef8e7af361f306424381b194c1e
1313.13767	fig|1313.13767.peg.1158	c8225cd57f2fe68cdec382c24cb8ab68
1313.13767	fig|1313.13767.rna.43	
1313.13767	fig|1313.13767.repeat.60	
1313.13767	fig|1313.13767.repeat_unit.629	
1313.13767	fig|1313.13767.peg.261	abf0d44086711fd7b49b9a824b0aa900
1313.13767	fig|1313.13767.peg.2150	525b6c9720a48ad9294b501641a3c46c
1313.13767	fig|1313.13767.peg.607	2cbaa0ecd3473f68494d8d76a3845804
1313.13767	fig|1313.13767.peg.2078	7e6bcaf9610de1bef01727e2dac679bb
1313.13767	fig|1313.13767.peg.253	8c3dc51deff1d7da5053c3002303f29b
1313.13767	fig|1313.13767.peg.1632	2083dc0ab64a3c08645d250f65890a5d
1313.13767	fig|1313.13767.repeat_unit.175	
1313.13767	fig|1313.13767.repeat_unit.212	
1313.13767	fig|1313.13767.repeat_unit.604	
1313.13767	fig|1313.13767.repeat_unit.210	
1313.13767	fig|1313.13767.repeat_unit.432	
1313.13767	fig|1313.13767.peg.1673	d5c058630f2cf083ae0ad001b166c0d3
1313.13767	fig|1313.13767.peg.2007	28d3abf3c171f4414b2933a9f91db3cf
1313.13767	fig|1313.13767.peg.2058	db699bf8ded484dcfea06b86535f7e3a
1313.13767	fig|1313.13767.repeat_unit.172	
1313.13767	fig|1313.13767.peg.723	87e83443bdb0946fd383f7828db429bb
1313.13767	fig|1313.13767.peg.1628	76cb5bae96b0309e5e123e12bd23efd0
1313.13767	fig|1313.13767.peg.928	3bec7b3c167eb7b892d550b4b2505355
1313.13767	fig|1313.13767.repeat_unit.626	
1313.13767	fig|1313.13767.repeat_unit.74	
1313.13767	fig|1313.13767.repeat.267	
1313.13767	fig|1313.13767.peg.1399	5a6835f57c32b4a608d17b80f545fbe5
1313.13767	fig|1313.13767.peg.17	dd9896e0ac151e7ef66e1a6a18791686
1313.13767	fig|1313.13767.repeat.132	
1313.13767	fig|1313.13767.peg.2082	90a2ddb354a017cef1930ce3c796c6de
1313.13767	fig|1313.13767.peg.1550	929aa7aa2f3574854effcd1aa1071c26
1313.13767	fig|1313.13767.peg.643	99ce98269b2d9c6413ef322599c60e06
1313.13767	fig|1313.13767.repeat_unit.331	
1313.13767	fig|1313.13767.peg.290	0b3194bb8b0f390248105168f57d4470
1313.13767	fig|1313.13767.repeat.202	
1313.13767	fig|1313.13767.peg.1528	85af3b8128b3996708f136ab13e56611
1313.13767	fig|1313.13767.peg.813	3105818f529e9c945f54cafd9dc270b0
1313.13767	fig|1313.13767.peg.1124	e3de5bf8ca683683345af0d2023e3108
1313.13767	fig|1313.13767.peg.1230	1e3f5d55c10fabfab975a136b12567ae
1313.13767	fig|1313.13767.peg.1934	a9dddb2e89f9379495b3884b72caf6d5
1313.13767	fig|1313.13767.peg.2049	60a5f128a976dab67682e67d4ba990c9
1313.13767	fig|1313.13767.peg.1548	bd2ac9605d0b5572d1a475359dd09085
1313.13767	fig|1313.13767.repeat.59	
1313.13767	fig|1313.13767.peg.169	28c670301919011141d6429d6ffeac61
1313.13767	fig|1313.13767.peg.962	433438e24607707bdf2131c54d7025ad
1313.13767	fig|1313.13767.peg.840	8bf44e349c9524aab7c2904756a5fad7
1313.13767	fig|1313.13767.peg.1873	c7bc073100e09974cc5a34d30dbb6ed2
1313.13767	fig|1313.13767.assembly_gap.1	
1313.13767	fig|1313.13767.repeat_unit.407	
1313.13767	fig|1313.13767.repeat_unit.476	
1313.13767	fig|1313.13767.peg.2199	244f841f5164abe895e4f821d97b34d0
1313.13767	fig|1313.13767.peg.1277	eb031b27370edd9f9585ed5242269080
1313.13767	fig|1313.13767.peg.951	598158c75269d4d60f8fb08fad274926
